"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durSchoolSite","durSchoolOnline","durStudy","mainStudent","mainJobSearch","mainEmployed","mainWorked12m","mainWorkedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone"
23428,5,1,"married",35,"urban",1,4,2,420,75,0,840,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,NA
23431,6,1,"married",35,"urban",6,5,4,390,30,30,530,40,60,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
23435,3,1,"neverMarried",35,"urban",4,5,5,300,0,15,660,0,560,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
23438,6,1,"commonLaw",24,"urban",2,6,2,360,0,120,575,90,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23439,7,2,"widowed",35,"urban",1,6,NA,570,0,210,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23442,4,2,"married",46,"urban",6,4,2,645,30,120,645,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23443,7,1,"widowed",35,"urban",5,4,6,585,90,180,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23447,6,2,"married",35,"urban",2,6,4,550,60,40,480,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23448,4,2,"married",48,"urban",2,4,6,505,176,0,713,70,594,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23452,7,2,"commonLaw",24,"urban",1,6,2,570,0,120,120,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
23453,6,2,"married",35,"urban",3,6,6,270,240,180,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
23454,7,2,"widowed",10,"rural",1,6,1,465,0,75,1120,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
23456,3,1,"neverMarried",12,"urban",NA,6,4,330,0,190,835,45,485,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23457,7,1,"married",24,"urban",3,6,3,880,75,70,1440,30,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23458,7,2,"widowed",10,"rural",1,6,6,750,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23459,3,1,"married",24,"urban",1,6,1,600,30,30,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23461,5,1,"married",11,"pei",6,4,6,540,0,45,385,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23463,6,1,"commonLaw",59,"rural",4,6,6,570,0,150,240,10,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23469,6,1,"married",46,"urban",4,5,5,495,60,105,1380,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23472,6,2,"widowed",59,"urban",4,5,2,470,35,60,1335,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23473,6,1,"married",35,"urban",5,4,3,580,40,0,525,210,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23475,5,1,"divorced",24,"urban",2,4,6,520,10,30,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23476,4,1,"commonLaw",24,"urban",1,6,6,120,0,80,500,80,380,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23480,7,1,"married",35,"rural",1,6,6,410,105,60,375,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23488,5,1,"neverMarried",59,"rural",1,6,6,425,30,100,1110,5,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
23496,6,2,"married",10,"urban",3,4,3,380,65,135,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23498,7,1,"divorced",35,"urban",3,6,1,720,0,30,1260,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
23499,4,2,"married",24,"urban",2,6,6,600,0,110,210,0,390,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23504,5,2,"divorced",24,"urban",1,6,6,500,0,15,915,20,525,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
23505,4,2,"neverMarried",35,"urban",5,5,6,530,105,80,1040,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
23506,5,1,"married",13,"rural",3,6,1,540,25,35,130,25,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23507,7,2,"married",24,"urban",1,5,3,450,70,145,0,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23508,6,2,"widowed",10,"urban",1,6,1,510,60,95,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23510,2,1,"separated",48,"urban",2,4,5,590,120,0,850,20,510,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
23511,7,2,"married",35,"urban",1,5,6,665,155,75,50,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23512,7,2,"widowed",13,"urban",5,6,2,480,0,110,1425,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23521,7,1,"widowed",35,"urban",3,6,6,780,0,105,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23522,4,2,"separated",24,"rural",3,4,3,510,60,150,990,20,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23528,5,1,"married",24,"urban",3,6,4,315,0,105,95,20,420,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
23533,6,1,"neverMarried",35,"urban",7,4,4,530,195,150,505,245,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23534,4,2,"married",24,"urban",4,4,4,495,30,30,730,70,525,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23537,7,2,"widowed",48,"urban",1,6,6,520,20,70,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23543,6,1,"widowed",24,"urban",1,6,6,315,40,90,1425,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23545,6,2,"separated",24,"urban",6,4,6,475,55,80,1285,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23546,7,2,"neverMarried",13,"urban",6,5,3,565,90,60,1025,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23547,6,2,"neverMarried",10,"urban",6,6,5,510,45,75,1265,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23552,6,1,"divorced",11,"pei",7,4,6,330,0,50,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
23555,5,2,"widowed",59,"rural",4,5,6,390,170,90,1110,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2
23556,6,1,"married",35,"rural",3,6,6,495,40,70,220,35,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
23561,4,2,"neverMarried",10,"rural",1,6,4,480,0,10,570,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23562,2,1,"neverMarried",12,"urban",NA,6,6,450,30,30,1380,0,550,0,0,0,NA,NA,NA,2,2,NA,NA,2,1,1,2
23569,7,1,"married",35,"urban",7,4,6,600,0,140,330,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23576,6,2,"divorced",35,"urban",3,6,5,450,10,45,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23579,4,1,"neverMarried",12,"rural",1,6,1,530,30,30,1440,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
23584,6,2,"widowed",24,"urban",2,4,6,690,60,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23590,2,2,"neverMarried",46,"urban",2,6,6,690,30,30,1170,60,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
23592,6,1,"married",10,"urban",3,4,6,420,75,245,475,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23593,3,1,"neverMarried",48,"urban",3,4,5,450,60,195,1120,50,285,0,0,45,NA,NA,NA,1,1,2,2,2,2,1,2
23600,3,2,"married",24,"urban",6,6,6,480,55,30,60,10,535,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
23607,6,1,"married",35,"urban",6,4,4,510,0,70,730,105,240,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
23609,6,2,"married",59,"urban",5,4,3,585,0,240,855,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1
23620,2,2,"married",59,"urban",4,6,4,600,360,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23622,6,2,"married",12,"urban",5,6,6,530,60,165,810,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23623,7,1,"widowed",12,"urban",7,5,2,560,15,75,1025,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23625,5,1,"commonLaw",35,"urban",4,6,5,510,0,150,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
23626,7,2,"widowed",10,"rural",4,6,6,510,25,30,1155,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23631,6,2,"widowed",24,"urban",3,5,6,484,100,50,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2
23634,6,1,"married",59,"urban",NA,5,6,510,60,165,465,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
23635,4,2,"married",24,"urban",4,6,2,480,100,200,225,55,270,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
23637,6,1,"married",13,"urban",2,4,5,720,0,120,690,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23638,6,2,"widowed",59,"rural",2,6,1,495,20,40,1440,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23642,6,1,"divorced",10,"urban",6,6,1,300,105,0,1425,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2
23644,4,2,"divorced",24,"urban",4,5,6,430,60,70,350,85,500,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23648,6,2,"widowed",11,"pei",1,5,6,555,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23649,6,2,"widowed",35,"urban",1,4,1,675,30,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23650,7,1,"married",35,"urban",2,4,6,430,100,135,825,235,0,0,0,0,NA,NA,2,2,2,NA,1,2,2,1,2
23657,5,2,"married",35,"rural",2,5,6,450,45,20,100,60,565,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23665,4,1,"married",48,"urban",7,4,3,545,130,85,390,10,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23678,4,1,"married",59,"urban",2,6,6,530,0,55,585,0,830,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1
23682,3,1,"married",35,"urban",6,4,3,630,0,45,330,100,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
23684,7,2,"divorced",59,"urban",7,4,4,490,30,225,1145,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23686,6,2,"neverMarried",24,"urban",1,6,6,510,235,55,30,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23688,2,2,"married",24,"urban",NA,6,1,810,120,60,0,0,0,0,0,0,NA,1,2,2,2,NA,1,1,2,2,1
23707,6,2,"divorced",59,"urban",5,5,6,495,90,110,1230,40,0,0,0,0,NA,1,2,2,2,NA,1,2,2,2,2
23708,7,2,"married",13,"urban",2,6,4,540,0,105,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23712,5,1,"married",35,"urban",4,4,1,330,140,0,620,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1
23717,6,1,"widowed",24,"urban",6,5,4,590,0,195,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
23721,6,1,"married",13,"rural",3,5,6,450,0,120,805,40,0,0,0,0,NA,1,2,2,2,NA,8,1,1,1,2
23733,4,2,"divorced",48,"urban",1,4,1,240,0,0,1320,135,0,0,0,0,NA,1,2,2,2,NA,1,2,1,1,2
23735,7,1,"married",48,"urban",5,6,5,630,120,90,480,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23737,2,1,"neverMarried",46,"urban",1,6,6,540,0,0,30,30,720,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
23739,6,2,"married",10,"urban",3,6,2,420,60,120,195,105,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23746,6,1,"married",59,"urban",2,4,6,420,0,135,490,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23750,6,2,"commonLaw",35,"urban",4,4,6,600,20,105,980,110,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23752,4,2,"married",35,"urban",4,5,3,450,30,45,465,0,420,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
23760,3,2,"divorced",24,"urban",2,4,5,540,70,100,205,180,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23763,5,2,"married",11,"pei",1,6,6,540,0,140,460,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23764,5,1,"separated",24,"urban",2,5,5,405,10,60,945,35,420,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
23765,1,1,"neverMarried",35,"urban",1,5,1,630,0,60,1390,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23767,6,1,"married",35,"urban",4,6,6,630,0,15,90,70,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
23770,2,1,"neverMarried",10,"rural",3,6,2,660,0,120,1200,0,0,0,0,0,NA,NA,1,1,2,NA,1,2,1,2,1
23772,5,2,"commonLaw",24,"rural",2,5,2,480,240,60,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23774,7,2,"divorced",35,"rural",4,6,1,875,20,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23775,5,2,"married",47,"urban",4,5,6,585,45,40,235,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23779,6,2,"divorced",59,"urban",1,6,6,410,70,30,1130,35,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23783,6,1,"married",46,"urban",3,4,2,585,0,30,405,0,405,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2
23788,7,2,"widowed",59,"rural",1,6,6,450,0,120,970,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23789,7,2,"neverMarried",24,"urban",4,6,6,750,60,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23798,6,2,"separated",13,"urban",4,6,6,480,15,50,790,140,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23799,4,2,"neverMarried",24,"urban",2,6,3,420,30,40,1260,20,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23800,3,2,"married",35,"urban",4,4,4,630,240,0,465,0,0,0,0,0,NA,2,2,2,2,NA,1,NA,1,1,2
23809,6,1,"divorced",24,"rural",1,6,3,570,85,0,1440,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23810,1,2,"neverMarried",13,"rural",4,4,6,475,15,10,595,80,750,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23812,3,2,"married",35,"urban",7,5,1,540,270,0,180,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23814,6,1,"neverMarried",13,"rural",1,4,1,180,40,55,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23820,5,1,"commonLaw",59,"urban",7,4,6,550,85,90,700,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23824,5,1,"married",24,"urban",6,4,6,585,60,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23826,6,1,"married",47,"urban",6,5,5,445,120,30,380,45,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
23827,5,2,"married",48,"urban",4,4,6,450,130,25,945,45,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23842,5,1,"married",35,"urban",1,6,6,435,30,20,770,55,420,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
23845,6,2,"widowed",35,"urban",4,6,6,600,105,60,1170,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23850,6,2,"widowed",35,"urban",4,4,1,500,0,0,485,75,0,0,0,0,NA,NA,2,2,2,NA,8,2,2,2,2
23853,5,1,"separated",35,"urban",1,6,6,270,30,0,945,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
23855,6,1,"commonLaw",10,"rural",2,6,5,465,60,165,705,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23857,7,1,"widowed",48,"urban",1,6,6,390,120,120,930,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23859,7,2,"widowed",12,"rural",1,6,1,530,50,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
23861,6,2,"neverMarried",11,"pei",3,6,1,630,60,30,1320,25,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23866,6,2,"widowed",35,"rural",3,4,6,480,0,120,1010,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23868,3,1,"divorced",13,"urban",6,4,2,210,60,55,735,65,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2
23870,6,2,"widowed",59,"urban",4,6,6,480,30,120,1410,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23871,2,1,"neverMarried",59,"urban",3,4,3,810,0,60,390,60,0,0,0,30,NA,NA,NA,1,1,1,7,2,1,2,2
23872,6,1,"divorced",59,"rural",2,6,1,330,0,60,1370,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23879,5,2,"married",47,"rural",2,4,6,705,60,90,180,0,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2
23881,6,1,"neverMarried",24,"urban",6,6,6,520,105,80,1250,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
23882,6,1,"married",59,"urban",3,6,6,450,15,240,180,75,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23893,6,2,"married",35,"urban",2,6,2,600,150,10,795,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23895,5,2,"neverMarried",46,"urban",2,6,4,600,30,60,1320,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23897,7,2,"divorced",59,"urban",1,4,6,530,30,180,1280,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23902,6,2,"neverMarried",24,"urban",3,4,4,345,100,120,850,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
23903,5,2,"widowed",48,"urban",6,5,4,630,90,60,300,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23904,5,2,"neverMarried",47,"urban",4,4,6,405,20,20,710,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23908,6,2,"married",10,"rural",2,6,1,450,0,120,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23910,6,2,"married",10,"rural",1,4,6,570,180,75,40,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,1
23912,6,2,"separated",47,"rural",1,5,5,540,30,90,1260,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23916,7,1,"separated",35,"rural",4,6,2,580,30,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
23917,1,1,"neverMarried",35,"urban",1,5,1,780,0,15,1095,0,0,0,0,80,1,2,2,2,2,1,8,2,2,2,2
23920,7,2,"married",35,"urban",2,6,3,500,120,125,595,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23922,2,1,"neverMarried",47,"rural",2,4,3,360,20,0,440,20,1000,0,0,0,NA,NA,NA,1,1,NA,4,2,1,2,2
23923,1,2,"neverMarried",24,"urban",6,4,1,525,90,60,660,75,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23928,7,2,"widowed",35,"urban",2,4,6,600,0,80,1200,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23931,3,1,"widowed",11,"pei",6,6,2,390,0,60,1425,60,420,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23932,6,1,"married",11,"pei",1,4,6,720,60,0,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
23934,4,2,"commonLaw",46,"urban",5,4,3,630,30,300,0,10,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
23935,6,2,"married",35,"urban",6,6,2,355,100,150,1095,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23936,7,2,"neverMarried",11,"pei",2,4,6,540,20,105,1350,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23937,6,1,"married",48,"rural",1,6,6,420,0,90,625,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2
23939,4,1,"neverMarried",13,"rural",2,5,6,555,45,35,885,75,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23943,7,1,"divorced",13,"urban",1,6,1,420,0,300,1070,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23947,6,2,"widowed",47,"rural",2,6,4,600,360,120,1200,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23956,7,2,"married",59,"urban",3,4,5,480,120,150,150,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
23963,6,1,"commonLaw",24,"urban",4,5,6,480,0,75,860,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
23964,7,2,"widowed",46,"urban",1,6,2,540,60,135,1080,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23965,7,2,"neverMarried",24,"urban",1,6,6,630,0,80,630,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2
23966,7,2,"widowed",47,"urban",1,5,4,600,130,60,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23967,5,1,"married",24,"urban",1,6,6,480,50,90,30,135,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23970,7,1,"widowed",35,"urban",4,4,2,575,0,85,1170,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23971,6,1,"married",48,"urban",3,6,1,600,0,440,70,110,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23977,6,2,"married",35,"urban",1,4,2,520,120,115,770,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23978,7,1,"married",24,"rural",1,6,6,810,0,40,535,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23979,7,2,"widowed",35,"urban",1,6,6,600,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23980,6,2,"widowed",35,"urban",1,6,6,0,0,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23981,7,1,"married",46,"urban",6,6,6,530,30,140,740,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23983,3,2,"married",48,"urban",4,5,1,600,230,0,150,85,0,0,0,0,NA,2,2,2,2,NA,3,2,2,2,2
23985,6,1,"neverMarried",35,"urban",4,6,2,570,60,0,1290,85,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23987,6,2,"neverMarried",46,"urban",1,6,4,330,120,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23988,7,2,"married",35,"urban",4,6,6,750,90,30,1410,60,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
23989,5,1,"married",59,"urban",6,6,6,580,10,45,495,0,350,0,0,0,NA,NA,1,1,2,NA,2,2,2,1,2
23990,1,1,"neverMarried",35,"urban",2,6,1,570,0,30,660,0,0,0,0,0,NA,NA,NA,1,1,NA,7,2,1,2,2
23994,6,2,"widowed",24,"urban",1,4,5,580,240,180,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23998,3,1,"married",24,"urban",6,4,6,470,0,35,320,75,500,0,0,165,NA,NA,NA,1,1,2,1,1,1,2,1
24005,5,1,"divorced",10,"urban",3,4,6,475,30,45,1440,220,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,2,2
24009,5,1,"married",13,"rural",3,4,6,435,30,60,540,30,540,0,0,0,NA,NA,NA,1,1,NA,1,NA,2,2,2
24011,5,2,"married",10,"urban",2,6,3,480,15,50,70,10,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
24015,6,2,"widowed",47,"urban",3,4,1,530,180,30,810,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24019,6,2,"separated",24,"urban",1,4,2,675,0,85,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24020,2,1,"neverMarried",13,"urban",6,6,1,650,30,75,1260,35,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,2,2
24022,1,2,"neverMarried",35,"urban",2,4,1,735,70,15,830,0,0,400,0,145,1,2,1,1,2,1,2,2,2,2,2
24023,5,2,"married",59,"urban",7,4,6,455,0,280,0,5,0,0,0,0,NA,1,2,2,2,NA,1,1,2,2,2
24024,7,2,"widowed",35,"urban",4,6,1,570,330,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24029,6,1,"married",35,"urban",1,6,2,285,0,120,755,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
24031,6,2,"divorced",35,"rural",1,4,4,480,20,100,1300,0,575,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24041,6,2,"married",11,"pei",1,6,6,630,0,255,1370,10,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
24045,4,2,"married",47,"urban",4,4,6,450,30,90,570,20,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
24048,7,2,"widowed",11,"pei",6,6,6,630,0,150,1140,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24051,7,2,"married",35,"urban",4,6,6,480,0,120,120,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,NA
24053,6,1,"divorced",24,"urban",3,5,6,450,45,180,1410,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24056,7,1,"married",59,"urban",6,6,1,495,150,30,1170,95,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24057,5,2,"widowed",35,"rural",2,6,6,615,0,120,1210,40,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24061,6,1,"married",24,"urban",3,4,6,470,30,150,600,0,0,0,0,0,NA,2,2,2,2,2,8,2,2,2,2
24063,3,1,"divorced",24,"urban",6,5,6,840,0,20,100,65,120,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
24064,7,2,"widowed",47,"urban",1,6,6,625,45,285,1035,70,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
24065,2,1,"neverMarried",35,"urban",2,4,4,480,0,90,745,0,545,0,0,0,NA,2,1,1,2,NA,3,2,1,1,1
24066,6,1,"commonLaw",35,"urban",2,4,3,390,0,60,140,60,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
24067,7,2,"widowed",11,"pei",1,6,4,540,0,400,845,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
24070,6,1,"married",13,"rural",5,6,6,480,10,60,235,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
24071,5,1,"married",35,"urban",6,6,3,570,0,270,570,15,540,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
24074,5,2,"married",59,"urban",3,4,5,540,190,65,115,65,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
