,PUMFID,AGEGR10,SEX,MARSTAT,PRV,LUC_RST,EHG_ALL,GTU_110,GTU_130,DUR01,DUR05,DUR06,DURS200,DURL313,DUR08,DUR13,DUR14,DUR15,MRW_20,MRW_30,MRW_40,MRW_D40A,MRW_D40B,EDM_02,TST_01,TCS_110,TCS_120,TCS_150,TCS_200
9345,19345,1,2,6,35,1,1,2,2,570,10,30,0,0,0,0,0,0,6,2,1,1,2,1,6,2,2,2,2
9346,19346,3,1,1,47,1,4,2,3,480,0,150,770,25,0,0,0,0,6,6,6,1,1,2,1,2,2,1,2
9347,19347,6,1,1,35,1,4,6,1,600,120,60,810,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9348,19348,6,1,1,48,1,3,2,6,520,20,125,155,145,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9349,19349,4,1,5,59,1,1,2,2,600,0,195,945,195,0,0,0,0,6,6,6,1,1,6,6,2,2,2,2
9350,19350,5,2,1,35,2,6,1,6,365,30,0,95,50,950,0,0,0,6,6,6,1,1,6,1,1,2,1,2
9351,19351,4,1,1,59,1,99,1,6,480,0,60,300,45,275,0,0,0,6,6,6,1,1,6,7,2,1,2,2
9352,19352,6,1,1,12,2,1,5,6,510,45,250,440,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9353,19353,1,1,6,24,2,1,1,1,540,0,40,550,0,505,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9354,19354,5,1,1,24,1,7,4,3,540,0,150,120,0,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
9355,19355,7,2,5,12,1,5,4,3,410,20,150,705,40,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9356,19356,3,2,1,59,2,4,2,3,580,0,70,115,30,505,0,0,0,6,2,1,1,2,6,2,2,2,1,2
9357,19357,5,2,1,24,1,3,1,3,495,50,125,130,30,480,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9358,19358,4,1,1,35,1,3,1,6,525,60,0,135,135,450,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9359,19359,2,2,1,24,1,7,1,5,420,50,180,165,80,360,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9360,19360,3,1,6,46,2,2,1,3,410,0,105,1120,0,275,0,0,0,6,6,6,1,1,6,8,1,2,2,1
9361,19361,5,2,1,24,1,2,1,6,390,0,20,70,0,420,0,0,0,6,6,6,1,1,6,8,2,2,2,2
9362,19362,3,2,1,35,1,6,3,6,495,45,0,180,0,0,0,0,0,6,6,1,1,2,6,1,2,2,1,2
9363,19363,3,2,6,35,1,5,2,2,375,0,30,510,0,630,0,0,0,6,6,6,1,1,6,8,2,1,1,2
9364,19364,7,1,1,24,1,6,2,2,530,30,90,820,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9365,19365,4,2,1,35,1,2,1,6,270,55,30,365,90,300,0,0,0,6,6,6,1,1,6,1,2,1,2,2
9366,19366,1,2,6,24,2,2,2,6,540,15,100,920,50,0,365,0,200,1,2,1,1,2,1,1,1,2,2,2
9367,19367,3,1,5,10,1,3,3,6,360,40,15,115,160,565,0,0,0,6,6,6,1,1,6,1,2,1,2,1
9368,19368,7,1,1,12,1,4,3,6,570,10,45,570,30,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
9369,19369,4,2,1,35,1,3,1,6,600,195,30,285,0,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9370,19370,4,1,5,35,1,2,5,4,510,0,0,1440,330,0,0,0,0,6,2,2,2,2,6,4,2,2,2,2
9371,19371,1,2,6,10,1,6,3,3,480,60,45,840,30,435,0,0,0,6,6,6,1,1,6,3,2,1,2,2
9372,19372,5,2,5,59,1,5,3,6,330,0,70,1235,210,30,0,0,0,6,6,2,2,2,6,1,2,2,2,2
9373,19373,1,2,6,47,1,1,3,4,735,60,90,825,0,0,0,0,0,1,2,2,2,2,1,5,2,2,2,2
9374,19374,2,2,1,35,1,7,1,6,830,70,0,0,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9375,19375,6,2,1,48,2,4,5,3,360,30,40,85,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,1
9376,19376,7,2,3,48,2,98,1,6,510,0,130,710,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9377,19377,6,2,1,24,1,1,6,6,315,110,75,840,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9378,19378,6,1,5,48,1,6,6,2,630,0,105,1205,25,0,0,0,0,6,2,2,2,2,6,1,2,2,1,2
9379,19379,3,2,1,13,2,4,1,4,600,0,90,690,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9380,19380,2,1,6,24,1,4,2,6,560,0,70,910,35,430,0,0,0,6,6,6,1,1,6,7,2,2,2,2
9381,19381,5,2,1,12,1,4,4,6,590,30,60,240,30,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9382,19382,2,2,6,35,1,7,1,4,390,80,0,822,87,538,0,0,0,6,6,6,1,1,6,7,2,1,1,2
9383,19383,7,1,1,24,1,1,6,4,495,0,270,135,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9384,19384,6,2,1,35,2,2,97,97,601,540,0,120,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
9385,19385,3,1,1,35,1,6,1,6,450,80,80,20,80,480,0,0,0,6,6,6,1,1,6,1,1,2,2,2
9386,19386,3,2,4,35,1,4,1,2,600,90,100,190,70,0,0,0,0,6,6,6,1,1,6,1,2,1,2,2
9387,19387,3,2,1,35,2,4,2,1,540,25,60,885,105,0,0,0,0,6,2,2,2,2,6,4,2,2,1,2
9388,19388,6,1,1,47,1,3,6,6,510,0,85,180,225,0,75,0,0,6,2,2,2,2,6,8,1,2,2,2
9389,19389,4,1,6,35,1,4,1,3,840,60,60,1370,0,0,0,0,0,6,6,6,1,1,6,2,2,2,1,2
9390,19390,1,2,6,59,1,1,2,2,600,0,30,1440,0,0,0,0,0,6,6,2,2,2,6,7,2,2,2,2
9391,19391,5,1,1,35,1,7,2,3,500,30,40,1200,60,420,0,0,0,6,6,6,1,1,6,8,1,2,2,2
9392,19392,3,1,1,24,1,4,2,3,450,0,120,595,0,420,0,0,0,6,6,6,1,1,6,2,2,1,2,1
9393,19393,7,2,3,47,1,1,2,6,360,0,30,300,60,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
9394,19394,2,2,6,46,2,6,2,4,625,0,230,1125,90,0,0,0,0,6,6,6,1,1,6,2,2,2,2,1
9395,19395,6,2,3,12,1,2,6,6,465,10,225,1320,20,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9396,19396,3,1,2,35,1,1,1,1,690,0,90,810,0,0,0,0,0,6,2,2,2,2,6,8,2,2,1,2
9397,19397,4,1,6,35,1,6,2,1,705,45,45,960,0,480,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9398,19398,4,2,3,12,1,2,2,3,435,40,15,980,155,420,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9399,19399,6,1,1,11,3,3,2,4,750,45,50,390,0,0,0,0,0,6,2,2,2,2,6,8,1,1,1,2
9400,19400,4,1,6,59,1,2,3,4,510,15,90,970,60,430,0,0,0,6,6,6,1,1,6,8,2,1,1,2
9401,19401,5,2,1,59,1,2,4,3,660,195,30,190,30,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9402,19402,4,2,5,12,1,6,3,6,525,0,0,945,30,435,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9403,19403,2,2,1,48,2,2,2,6,510,55,95,380,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,1
9404,19404,2,2,2,46,2,7,1,4,500,30,0,140,60,450,0,0,0,6,6,6,1,1,6,1,2,2,1,1
9405,19405,5,2,1,24,1,6,3,4,630,20,10,1035,0,0,0,0,0,6,2,2,2,2,1,2,2,2,1,2
9406,19406,3,1,1,48,2,4,1,3,510,0,60,30,30,670,0,0,0,6,6,6,1,1,6,2,2,2,2,2
9407,19407,4,2,1,59,1,4,2,3,540,180,150,720,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9408,19408,5,1,2,48,1,6,3,4,405,120,15,195,0,440,0,0,0,6,6,6,1,1,6,1,1,2,2,1
9409,19409,1,2,6,35,1,2,2,3,705,0,60,960,30,0,420,0,180,1,2,1,1,2,1,7,2,2,1,2
9410,19410,7,2,6,24,1,2,6,6,540,60,120,395,30,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9411,19411,6,2,3,59,2,4,6,4,810,135,0,600,60,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9412,19412,5,1,1,35,1,3,1,1,410,0,0,270,150,450,0,0,0,6,6,6,1,1,6,3,2,2,2,2
9413,19413,7,2,2,24,1,6,1,6,390,65,45,947,107,0,0,0,0,6,2,2,2,2,6,1,1,1,1,2
9414,19414,4,2,1,35,2,4,1,3,480,0,0,540,60,480,0,0,0,6,6,6,1,1,6,3,2,2,1,2
9415,19415,1,1,6,46,1,1,2,3,570,0,125,730,60,0,0,0,0,1,1,1,1,2,1,4,2,2,1,2
9416,19416,5,2,1,24,2,3,6,3,420,55,110,770,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9417,19417,2,2,6,35,1,99,1,6,420,100,60,730,0,600,0,0,0,6,9,9,2,2,6,99,9,9,9,9
9418,19418,5,1,1,48,1,3,4,4,475,60,0,615,120,540,0,0,0,6,6,6,1,1,6,1,1,2,2,1
9419,19419,2,1,6,48,2,2,2,2,480,0,150,840,120,360,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9420,19420,3,2,1,46,1,4,1,6,510,60,45,205,125,380,0,0,0,6,6,6,1,1,6,1,2,2,1,1
9421,19421,6,2,3,59,1,2,2,5,450,60,60,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,1,2
9422,19422,3,2,5,59,1,2,2,4,495,300,0,45,45,495,0,0,0,6,6,6,1,1,6,2,2,2,1,2
9423,19423,5,2,1,35,1,2,1,2,360,150,180,840,0,480,0,0,0,6,6,6,1,1,6,8,2,1,2,2
9424,19424,3,1,1,59,1,4,3,6,440,420,0,0,0,55,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9425,19425,3,2,1,35,1,3,1,3,505,20,60,305,0,0,0,0,0,6,6,6,1,1,6,4,2,2,1,2
9426,19426,3,1,1,48,2,3,2,1,360,0,0,95,185,530,0,0,0,6,6,6,1,1,6,5,2,2,1,2
9427,19427,6,2,1,24,1,6,2,6,540,50,100,275,45,0,0,0,0,6,2,2,2,2,6,2,2,2,2,2
9428,19428,7,1,2,35,2,3,5,2,495,100,60,210,215,0,0,0,0,6,2,2,2,2,6,8,1,2,2,1
9429,19429,6,1,3,35,1,4,6,3,510,75,150,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
9430,19430,7,2,1,10,1,6,1,2,450,0,255,20,100,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
9431,19431,3,2,1,59,2,3,3,1,720,220,20,590,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9432,19432,5,1,1,59,2,7,4,6,540,10,90,490,0,240,0,0,0,6,6,6,1,1,6,8,2,2,2,2
9433,19433,4,2,5,13,1,6,2,2,660,30,45,1395,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9434,19434,2,2,2,24,1,6,1,4,390,30,135,630,0,630,0,0,0,6,6,6,1,1,2,1,2,1,1,1
9435,19435,3,2,1,35,1,99,2,4,430,95,30,300,0,480,0,0,0,6,9,9,2,2,6,1,2,2,2,2
9436,19436,3,2,1,59,2,4,4,3,480,0,85,240,0,560,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9437,19437,4,1,1,35,1,6,3,3,510,60,60,210,70,480,0,0,0,6,6,6,1,1,6,7,2,2,2,1
9438,19438,5,1,1,48,1,6,6,6,600,40,110,540,20,0,0,0,0,6,2,1,1,2,6,1,2,1,2,2
9439,19439,3,1,6,24,1,1,6,5,630,60,60,1440,0,0,0,0,0,6,2,2,2,2,6,1,1,2,2,2
9440,19440,6,2,5,46,2,4,6,6,675,20,185,1175,30,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9441,19441,4,2,1,24,1,6,1,4,500,70,75,420,40,430,0,0,0,6,6,6,1,1,6,1,1,2,2,2
9442,19442,6,1,3,24,1,2,5,1,600,0,60,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9443,19443,4,2,4,35,1,2,2,3,390,80,20,745,0,450,0,0,0,6,6,6,1,1,6,8,2,2,2,2
9444,19444,5,2,1,59,1,4,2,6,570,60,60,30,100,0,0,0,0,6,2,1,1,2,6,8,2,2,2,2
9445,19445,2,2,1,59,1,2,1,2,480,0,120,0,0,0,0,0,0,6,2,1,1,2,6,4,2,2,2,2
9446,19446,3,2,1,35,1,2,2,6,360,60,15,640,85,755,0,0,0,6,6,6,1,1,6,2,2,2,1,1
9447,19447,5,2,3,13,1,3,2,6,480,0,30,1440,10,0,0,0,0,6,6,6,1,1,6,8,2,2,1,2
9448,19448,5,1,1,12,1,3,2,4,530,15,60,40,40,560,0,0,0,6,6,6,1,1,6,4,2,1,1,2
9449,19449,3,2,3,10,1,7,1,5,390,0,120,390,230,0,0,0,0,6,2,1,1,2,6,2,2,1,1,2
9450,19450,3,2,5,11,3,6,1,3,480,0,120,570,0,0,0,0,0,6,6,6,1,1,6,2,2,1,1,2
9451,19451,3,2,1,35,1,5,2,6,525,0,60,120,70,0,0,0,0,6,6,6,1,1,6,5,2,1,2,1
9452,19452,4,2,3,35,1,4,2,3,805,0,60,1140,10,0,0,0,0,6,2,1,1,2,6,1,7,1,2,1
9453,19453,2,2,2,59,1,5,1,2,370,0,510,120,0,0,0,0,0,6,6,2,2,2,6,5,1,2,1,2
9454,19454,6,1,1,35,1,4,6,6,240,0,0,0,60,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9455,19455,2,2,1,46,1,2,1,3,375,165,0,150,30,480,0,0,0,6,6,6,1,1,6,7,2,2,2,1
9456,19456,4,2,1,59,1,7,1,6,450,90,30,150,120,480,0,0,0,6,6,6,1,1,6,1,2,1,2,2
9457,19457,4,2,1,12,1,2,1,6,660,150,150,0,0,0,0,0,0,6,6,6,1,1,6,1,1,2,1,1
9458,19458,4,2,1,12,1,7,1,5,375,30,30,870,80,750,0,0,0,6,6,6,1,1,6,2,2,2,2,2
9459,19459,5,2,3,59,1,6,3,5,540,0,195,1420,65,0,0,0,0,6,2,2,2,2,6,1,1,2,2,2
9460,19460,3,2,6,59,1,4,4,1,535,60,315,1390,0,0,0,0,0,6,2,2,2,2,6,1,2,2,1,2
9461,19461,1,2,6,35,1,1,2,1,395,0,60,515,20,0,0,0,40,1,2,1,1,2,3,6,1,2,1,1
9462,19462,2,2,6,48,1,4,1,3,661,20,20,1161,0,0,0,0,0,3,1,2,2,2,3,4,2,1,1,2
9463,19463,4,1,6,35,2,4,3,6,450,20,60,215,75,480,0,0,0,6,6,6,1,1,6,3,2,2,2,2
9464,19464,6,1,1,13,1,4,2,1,570,0,30,105,155,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
9465,19465,5,1,1,59,1,2,1,2,855,0,70,90,120,0,0,0,0,6,6,6,1,1,6,1,1,1,2,1
9466,19466,6,1,1,24,1,1,1,6,510,0,150,0,0,0,0,0,0,6,2,2,2,2,6,8,2,1,1,1
9467,19467,3,2,1,24,1,6,1,5,350,20,250,90,200,0,0,0,0,6,6,6,1,1,6,1,1,1,1,1
9468,19468,3,1,2,59,1,4,1,3,495,10,20,355,65,485,0,0,0,6,6,6,1,1,6,1,2,1,1,2
9469,19469,6,2,3,48,1,4,6,3,630,210,0,1320,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9470,19470,4,2,1,59,1,7,4,6,690,60,255,930,30,0,0,0,0,6,6,6,1,1,6,1,2,1,2,2
9471,19471,7,1,1,47,1,7,4,6,420,0,180,735,35,300,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9472,19472,3,2,2,10,2,4,1,4,540,70,30,290,20,290,0,0,0,6,2,1,1,2,6,1,1,2,2,2
9473,19473,6,1,3,59,1,4,5,1,555,0,380,605,30,0,0,0,0,6,2,1,1,2,6,8,2,2,1,2
9474,19474,5,1,1,59,2,3,6,4,480,0,30,105,85,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9475,19475,2,2,1,12,1,4,1,6,510,0,195,0,120,0,0,0,0,6,2,1,1,2,6,3,2,2,2,1
9476,19476,7,2,5,24,1,4,6,1,600,40,90,1440,20,0,0,0,0,6,2,2,2,2,6,8,2,2,1,2
9477,19477,2,2,1,35,1,4,1,4,465,90,30,50,40,535,0,0,0,6,6,6,1,1,6,3,2,2,1,2
9478,19478,2,2,6,48,1,2,3,2,690,60,0,420,30,480,0,0,0,6,6,6,1,1,6,3,2,2,2,2
9479,19479,6,2,1,59,1,7,2,6,375,190,0,20,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,1
9480,19480,4,2,1,12,2,4,1,5,300,0,210,905,125,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9481,19481,3,1,1,35,1,7,2,6,555,0,60,1265,20,0,0,0,0,6,2,1,1,2,6,3,2,1,1,2
9482,19482,6,1,1,10,2,6,3,2,595,135,45,70,90,0,0,0,0,6,2,2,2,2,6,8,2,2,7,2
9483,19483,6,1,6,59,1,3,6,6,360,20,90,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9484,19484,3,2,1,35,1,7,1,5,600,130,0,590,30,0,0,0,0,6,6,6,1,1,6,2,1,1,1,1
9485,19485,3,2,2,35,1,7,3,6,420,75,0,775,0,480,0,0,0,6,6,6,1,1,6,2,2,2,1,1
9486,19486,1,2,6,24,2,2,2,2,480,0,180,230,90,660,0,0,0,2,2,2,2,2,2,5,2,2,1,2
9487,19487,6,1,1,47,1,2,2,2,660,0,175,510,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
9488,19488,4,2,2,35,1,4,1,6,145,25,0,90,30,0,0,0,0,6,6,6,1,1,6,2,1,1,1,2
9489,19489,7,2,1,24,2,1,6,6,555,50,170,80,20,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9490,19490,3,2,4,13,1,1,1,2,465,70,75,710,0,0,0,0,0,6,2,2,2,2,6,8,2,1,2,1
9491,19491,1,2,6,46,1,2,2,2,585,10,230,0,0,0,255,0,150,1,2,2,2,2,1,7,7,2,1,1
9492,19492,5,2,1,24,1,3,2,6,500,75,70,0,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9493,19493,2,2,2,24,1,6,3,4,420,25,65,100,0,505,0,0,0,6,6,6,1,1,6,1,2,1,2,1
9494,19494,6,2,5,13,2,2,6,3,540,30,120,120,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9495,19495,5,2,5,48,2,4,1,6,390,90,0,790,0,560,0,0,0,6,6,6,1,1,6,1,2,1,1,1
9496,19496,5,2,1,13,2,1,3,2,285,0,0,645,0,0,0,0,0,6,2,2,2,2,6,8,2,2,1,1
9497,19497,2,2,2,24,1,2,1,5,300,150,0,0,60,0,0,0,0,6,6,6,1,1,6,4,1,2,1,1
9498,19498,7,2,1,48,1,4,4,4,180,30,105,0,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9499,19499,4,1,1,35,1,7,2,6,480,30,0,60,60,540,0,0,0,6,6,6,1,1,6,1,2,2,1,1
9500,19500,5,2,1,59,1,4,3,6,615,60,60,865,80,0,0,0,0,6,2,1,1,2,6,1,2,1,2,2
9501,19501,3,1,6,35,1,4,2,6,390,0,90,1215,90,570,0,0,0,6,6,6,1,1,6,3,2,2,2,2
9502,19502,1,2,6,35,1,2,2,1,515,50,10,700,0,235,165,0,0,6,6,6,1,1,1,7,2,1,2,2
9503,19503,6,2,1,35,1,3,2,6,525,0,25,570,45,0,0,0,0,6,2,1,1,2,6,1,2,1,2,2
9504,19504,7,1,4,24,2,1,6,6,630,115,50,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9505,19505,4,1,1,59,1,2,1,3,780,105,50,1065,90,0,0,0,0,6,2,2,2,2,6,1,2,1,1,2
9506,19506,5,1,1,24,1,3,2,6,840,0,75,470,40,0,0,0,0,6,2,1,1,2,6,1,2,1,1,2
9507,19507,3,2,1,35,1,6,2,6,540,0,120,0,0,0,0,0,0,6,6,6,1,1,2,1,2,1,1,1
9508,19508,5,2,1,48,1,2,3,6,400,20,90,60,40,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9509,19509,5,2,1,35,1,4,1,6,480,120,45,0,0,0,0,0,0,6,6,6,1,1,6,1,2,2,1,1
9510,19510,5,1,1,35,1,5,1,6,360,0,30,675,90,150,0,0,0,6,6,6,1,1,6,8,2,1,1,1
9511,19511,3,2,2,10,2,99,1,6,420,75,30,250,60,0,0,0,0,6,9,9,2,2,6,99,9,9,9,9
9512,19512,3,1,6,24,1,2,1,3,210,30,210,560,0,480,0,0,0,6,6,6,1,1,6,1,2,2,2,1
9513,19513,1,2,1,48,2,4,2,3,780,80,120,100,0,0,0,0,0,6,2,1,1,2,6,3,1,2,2,2
9514,19514,2,1,6,47,1,2,6,3,615,80,0,1440,0,0,0,0,0,6,6,6,1,1,6,97,2,2,1,2
9515,19515,3,2,1,59,1,6,1,6,400,0,55,615,0,315,0,0,0,6,6,6,1,1,6,2,2,1,1,1
9516,19516,4,2,1,48,2,2,2,1,345,120,90,785,0,350,0,0,0,6,6,1,1,2,6,3,2,2,2,2
9517,19517,4,1,1,35,1,3,1,4,360,50,0,145,70,650,0,0,0,6,6,6,1,1,6,1,1,2,1,2
9518,19518,6,1,1,13,1,1,2,3,585,0,195,50,10,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
9519,19519,4,2,5,24,1,5,1,6,485,30,70,690,85,485,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9520,19520,6,1,1,24,2,1,1,6,470,0,35,590,85,450,0,0,0,6,6,6,1,1,6,8,1,1,1,2
9521,19521,1,1,6,48,1,1,1,2,540,0,60,720,0,0,410,0,90,1,1,1,1,2,1,1,2,2,2,1
9522,19522,1,1,6,24,1,2,2,2,555,0,60,870,0,0,390,0,180,1,2,1,1,2,1,5,2,2,2,2
9523,19523,4,1,1,35,1,4,1,6,180,0,60,600,70,0,0,0,0,6,6,6,1,1,6,2,2,1,2,1
9524,19524,5,1,6,13,1,2,1,3,435,30,125,1440,20,0,0,0,0,6,2,2,2,2,6,8,2,1,2,2
9525,19525,3,1,4,48,1,2,1,1,420,100,0,750,50,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9526,19526,6,2,3,46,2,1,3,1,300,30,60,1200,0,0,0,0,0,6,2,2,2,2,6,8,1,2,2,2
9527,19527,6,2,3,24,2,4,6,6,570,0,80,1355,60,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9528,19528,6,2,3,35,1,4,2,6,690,150,0,1440,0,0,0,0,0,6,2,2,2,2,6,1,1,2,2,2
9529,19529,7,1,2,48,1,7,6,1,540,10,240,205,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9530,19530,7,2,3,12,1,3,6,6,450,60,0,1440,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9531,19531,5,1,1,59,1,2,1,3,370,130,40,590,0,490,0,0,0,6,6,6,1,1,6,3,1,2,2,2
9532,19532,5,2,1,35,1,4,2,2,510,0,135,495,185,0,0,0,0,6,2,2,2,2,6,1,1,2,1,2
9533,19533,2,2,1,13,2,2,1,4,420,100,30,245,20,230,0,0,0,6,2,1,1,2,6,1,2,2,2,2
9534,19534,7,1,1,24,2,1,6,1,810,150,150,0,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9535,19535,6,2,3,10,2,4,3,3,575,10,90,50,0,0,0,0,0,6,2,1,1,2,6,2,1,1,1,2
9536,19536,4,2,1,35,2,4,2,6,540,0,210,60,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,1
9537,19537,6,2,5,11,3,7,3,1,420,60,220,1225,55,0,0,0,0,6,1,1,1,2,6,1,2,2,2,2
9538,19538,2,1,2,24,2,3,1,6,500,0,180,280,20,0,0,0,0,6,6,6,1,1,6,8,2,1,1,1
9539,19539,4,2,1,47,2,4,2,5,390,320,45,715,0,0,0,0,45,6,6,6,1,1,6,1,2,2,2,2
9540,19540,4,1,1,10,1,3,1,6,270,120,210,480,0,0,0,0,0,6,2,1,1,2,6,1,2,2,2,2
9541,19541,3,1,6,35,1,4,1,4,495,15,20,850,55,590,0,0,0,6,6,6,1,1,2,1,2,1,2,1
9542,19542,1,2,6,35,1,1,2,2,705,45,165,825,0,0,0,0,0,6,2,1,1,2,1,8,1,2,2,2
9543,19543,4,1,1,10,1,3,2,1,490,40,70,715,60,0,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9544,19544,3,1,4,59,1,6,4,4,450,0,40,915,0,480,0,0,0,6,6,6,1,1,6,1,2,2,1,1
9545,19545,1,1,6,35,1,1,3,3,300,0,0,600,0,0,0,0,0,6,6,2,2,2,1,8,2,2,1,1
9546,19546,4,1,1,48,2,4,3,6,570,0,120,720,120,510,0,0,0,6,6,6,1,1,6,1,2,2,1,2
9547,19547,6,2,1,35,2,1,2,6,330,0,50,930,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,1
9548,19548,6,1,1,10,2,4,6,6,510,30,50,195,15,510,0,0,0,6,6,6,1,1,6,8,2,1,1,2
9549,19549,5,1,1,35,1,2,2,2,410,0,30,795,35,540,0,0,0,6,6,6,1,1,6,8,1,2,2,2
9550,19550,6,1,1,13,1,3,6,6,420,30,90,155,150,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9551,19551,7,2,1,59,1,1,6,5,530,20,85,300,10,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9552,19552,6,1,6,10,1,3,2,6,480,80,165,1195,10,405,0,0,0,6,6,6,1,1,6,7,2,2,2,2
9553,19553,5,2,3,13,1,6,2,3,600,90,60,1125,155,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9554,19554,7,1,3,35,1,6,6,6,630,30,180,360,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9555,19555,7,2,3,35,1,1,6,3,600,20,90,1035,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9556,19556,1,2,6,35,1,1,2,2,630,0,135,0,0,350,0,0,0,1,1,1,1,2,1,3,2,2,2,2
9557,19557,7,2,1,10,1,4,4,6,510,0,120,0,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9558,19558,4,2,1,46,1,2,5,4,360,135,75,525,0,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9559,19559,3,1,2,24,1,99,1,3,465,120,45,0,90,0,0,0,0,6,9,9,2,2,6,2,2,2,2,1
9560,19560,4,2,1,47,1,3,2,6,485,40,60,125,40,665,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9561,19561,6,2,3,13,1,4,6,6,480,50,60,1275,0,0,0,0,0,6,2,2,2,2,6,8,2,2,2,2
9562,19562,3,2,6,24,1,6,2,5,330,150,0,480,0,0,0,0,0,1,2,1,1,2,1,1,1,2,2,1
9563,19563,7,2,3,12,1,6,4,6,540,105,60,1320,15,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
9564,19564,2,1,1,35,1,2,2,1,615,0,60,30,0,0,0,0,0,6,2,2,2,2,6,3,2,1,2,2
9565,19565,4,1,1,12,1,6,3,2,490,0,75,785,0,0,0,0,0,6,6,6,1,1,6,1,2,2,2,2
9566,19566,6,2,3,35,2,4,4,6,510,75,30,1440,20,0,0,0,0,6,2,2,2,2,6,1,2,2,2,2
