"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
11915,3,1,3,24,2,3,1,6,480,90,75,1050,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"QC","Widowed","Trade certificate or diploma",1
11916,6,2,1,47,2,1,3,4,570,150,0,210,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"SK","Married","Less than high school dimploma or its equivalent",1
11917,3,1,6,24,1,7,2,3,390,0,40,925,35,515,0,0,0,NA,NA,NA,1,1,NA,2,1,1,2,2,"QC","Single, never married","University certificate, diploma, degree above the BA level",1
11918,5,2,5,24,1,6,2,5,360,10,30,695,90,760,75,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Divorced","Bachelor's degree",1
11919,3,1,2,24,1,4,1,2,420,100,80,0,15,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
11920,3,1,1,48,1,6,3,2,540,0,270,30,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Married","Bachelor's degree",1
11921,2,2,2,48,1,4,2,6,565,145,0,10,25,470,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"AB","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
11922,5,1,2,48,1,5,1,6,480,0,75,410,50,475,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Living common-law","University certificate or dimploma below the bachelor's level",1
11923,2,1,6,46,1,5,2,3,570,0,20,1330,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"MB","Single, never married","University certificate or dimploma below the bachelor's level",1
11924,1,2,6,35,1,6,1,4,475,0,105,155,155,505,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"ON","Single, never married","Bachelor's degree",1
11925,7,1,3,12,2,1,6,1,405,20,135,1380,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"NS","Widowed","Less than high school dimploma or its equivalent",0
11926,5,2,1,24,1,2,1,6,900,180,120,0,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2,"QC","Married","High school diploma or equivalency",1
11927,6,2,1,59,1,7,3,2,540,105,30,345,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Married","University certificate, diploma, degree above the BA level",1
11928,1,2,2,24,1,2,3,2,690,10,55,610,0,360,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,"QC","Living common-law","High school diploma or equivalency",1
11929,5,2,5,47,1,1,5,2,450,0,0,705,30,720,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"SK","Divorced","Less than high school dimploma or its equivalent",0
11930,7,1,1,46,2,3,3,6,540,0,65,420,5,405,0,0,0,NA,2,1,1,2,NA,8,1,1,2,1,"MB","Married","Trade certificate or diploma",1
11931,4,2,1,35,1,6,3,3,540,0,55,160,10,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",1
11932,5,2,1,35,1,6,2,4,630,60,210,660,45,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,2,"ON","Married","Bachelor's degree",1
11933,4,2,1,10,1,6,2,6,480,0,20,930,60,600,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NL","Married","Bachelor's degree",1
11934,5,1,2,24,2,2,1,6,495,0,100,760,40,570,0,0,0,NA,NA,NA,1,1,NA,8,NA,1,1,2,"QC","Living common-law","High school diploma or equivalency",1
11935,6,2,2,24,1,2,1,6,415,75,85,855,60,425,0,0,0,NA,2,1,1,2,NA,1,1,2,1,1,"QC","Living common-law","High school diploma or equivalency",1
11936,6,2,1,10,1,3,6,4,390,100,30,830,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NL","Married","Trade certificate or diploma",0
11937,4,1,1,24,1,2,1,6,565,80,60,115,50,0,0,0,0,NA,1,2,2,2,NA,8,2,1,1,2,"QC","Married","High school diploma or equivalency",1
11938,5,2,1,24,1,6,5,1,555,170,45,1015,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"QC","Married","Bachelor's degree",0
11939,3,1,1,35,1,6,2,4,520,0,30,280,210,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,1,1,"ON","Married","Bachelor's degree",1
11940,5,1,5,48,1,7,1,6,540,0,180,840,180,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,"AB","Divorced","University certificate, diploma, degree above the BA level",1
11941,7,2,3,10,2,2,1,3,570,90,240,1280,20,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,1,"NL","Widowed","High school diploma or equivalency",1
11942,3,1,2,35,1,4,2,2,645,0,30,540,15,210,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"ON","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
11943,3,2,4,35,1,4,2,6,300,0,30,520,20,620,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",1
11944,4,1,6,24,2,1,6,6,600,30,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"QC","Single, never married","Less than high school dimploma or its equivalent",0
11945,3,2,1,59,1,4,1,6,480,235,75,190,80,335,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
11946,4,2,6,59,1,2,1,3,555,0,155,850,80,410,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2,"BC","Single, never married","High school diploma or equivalency",1
11947,5,2,3,35,1,3,3,5,390,60,90,1340,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,"ON","Widowed","Trade certificate or diploma",1
11948,7,2,3,24,1,1,6,6,600,0,120,1360,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Widowed","Less than high school dimploma or its equivalent",0
11949,5,2,1,35,1,4,2,1,630,20,510,20,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
11950,1,2,6,24,1,4,2,2,450,0,0,480,0,405,230,0,0,1,2,1,1,2,1,3,2,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
11951,5,1,1,12,1,6,4,6,540,0,185,745,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"NS","Married","Bachelor's degree",0
11952,4,2,1,48,1,3,6,6,480,0,95,40,0,480,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"AB","Married","Trade certificate or diploma",0
11953,5,2,1,24,1,4,2,4,210,20,30,125,20,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2,"QC","Married","College, CEGEP, or other non-university certificate or dimploma",1
11954,1,2,6,59,1,2,1,3,380,0,80,580,0,0,160,0,655,1,2,1,1,2,1,7,2,1,2,2,"BC","Single, never married","High school diploma or equivalency",1
11955,4,2,1,35,1,7,2,2,480,0,240,510,0,210,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
11956,5,2,2,35,2,1,1,6,430,30,60,230,170,0,0,0,0,NA,2,2,2,2,NA,1,1,1,1,1,"ON","Living common-law","Less than high school dimploma or its equivalent",1
11957,5,2,1,47,2,2,1,6,270,45,85,285,110,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,1,2,"SK","Married","High school diploma or equivalency",1
11958,6,2,3,11,3,4,6,2,510,0,175,570,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"PEI","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
11959,2,1,6,12,1,6,2,5,540,30,105,1060,0,0,0,0,0,1,1,1,1,2,1,3,2,2,1,2,"NS","Single, never married","Bachelor's degree",1
11960,2,2,2,48,1,3,1,3,415,30,30,135,60,720,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1,"AB","Living common-law","Trade certificate or diploma",1
11961,5,1,6,35,1,4,6,1,530,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
11962,4,1,6,24,1,2,3,6,510,30,65,995,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2,"QC","Single, never married","High school diploma or equivalency",1
11963,6,2,3,59,1,7,4,6,660,0,45,205,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Widowed","University certificate, diploma, degree above the BA level",0
11964,3,1,6,24,1,3,1,6,340,0,150,415,10,750,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1,"QC","Single, never married","Trade certificate or diploma",1
11965,3,2,1,35,1,7,1,6,600,0,30,940,50,10,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"ON","Married","University certificate, diploma, degree above the BA level",1
11966,3,2,1,13,1,4,2,6,570,180,140,700,0,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,1,"NB","Married","College, CEGEP, or other non-university certificate or dimploma",1
11967,7,1,4,24,1,1,3,1,480,0,135,1325,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Separated","Less than high school dimploma or its equivalent",1
11968,3,2,1,35,1,4,2,2,480,115,40,235,110,410,0,0,0,NA,2,1,1,2,2,1,2,2,2,1,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
11969,7,2,3,47,1,1,5,5,585,60,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"SK","Widowed","Less than high school dimploma or its equivalent",0
11970,1,1,6,35,1,2,2,2,520,105,25,755,0,400,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,2,"ON","Single, never married","High school diploma or equivalency",1
11971,2,1,1,35,1,1,1,3,405,45,30,810,30,540,0,0,0,NA,NA,NA,1,1,NA,7,1,2,1,1,"ON","Married","Less than high school dimploma or its equivalent",1
11972,4,2,6,12,1,2,1,6,405,15,30,1440,0,915,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"NS","Single, never married","High school diploma or equivalency",1
11973,4,1,6,46,2,2,3,1,450,15,30,1365,0,0,0,0,0,NA,2,1,1,2,NA,8,1,2,2,2,"MB","Single, never married","High school diploma or equivalency",1
11974,3,1,4,35,1,2,4,3,435,15,75,435,135,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"ON","Separated","High school diploma or equivalency",0
11975,6,1,1,24,1,5,5,3,385,0,165,655,120,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"QC","Married","University certificate or dimploma below the bachelor's level",0
11976,3,1,6,35,1,4,4,3,600,45,30,1305,120,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,1,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
11977,5,2,1,48,1,4,6,2,680,0,260,320,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",0
11978,6,1,1,35,2,4,3,6,610,20,120,170,50,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
11979,2,1,1,48,2,NA,1,3,420,0,0,70,0,770,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"AB","Married",NA,1
11980,2,2,6,35,1,2,1,3,610,60,100,900,20,485,0,0,0,NA,NA,NA,1,1,2,1,1,2,1,1,"ON","Single, never married","High school diploma or equivalency",1
11981,3,2,3,35,1,4,1,6,490,65,0,735,80,505,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1,"ON","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
11982,3,2,3,24,1,3,1,3,510,120,0,800,20,475,0,0,0,NA,NA,NA,1,1,NA,6,2,2,1,2,"QC","Widowed","Trade certificate or diploma",1
11983,5,2,1,48,1,4,4,4,495,105,210,525,30,0,0,0,0,NA,2,2,2,2,1,1,2,2,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",0
11984,3,1,1,59,1,4,2,5,600,0,30,35,10,495,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,1,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
11985,1,1,6,48,1,2,2,2,570,50,10,950,40,480,0,0,0,NA,NA,NA,1,1,1,5,2,2,2,2,"AB","Single, never married","High school diploma or equivalency",1
11986,5,1,1,35,1,3,6,1,750,60,120,960,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","Trade certificate or diploma",0
11987,4,1,1,35,1,2,2,3,600,190,30,0,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"ON","Married","High school diploma or equivalency",1
11988,5,1,1,24,1,4,3,6,435,0,105,1285,0,710,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2,"QC","Married","College, CEGEP, or other non-university certificate or dimploma",1
11989,3,1,6,13,1,4,2,2,410,40,40,780,95,515,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,"NB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
11990,5,1,1,12,1,2,1,1,420,10,260,455,210,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NS","Married","High school diploma or equivalency",1
11991,6,1,6,47,2,2,6,3,435,50,220,1305,90,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"SK","Single, never married","High school diploma or equivalency",0
11992,4,2,3,35,1,6,1,4,535,80,0,580,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,"ON","Widowed","Bachelor's degree",1
11993,2,2,1,13,2,7,3,6,420,45,10,195,100,480,0,0,0,NA,NA,NA,1,1,2,2,2,1,2,2,"NB","Married","University certificate, diploma, degree above the BA level",1
11994,3,2,1,24,1,6,1,6,660,90,210,180,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"QC","Married","Bachelor's degree",1
11995,2,1,6,46,1,2,1,3,330,0,20,1440,105,660,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,"MB","Single, never married","High school diploma or equivalency",1
11996,5,2,5,24,1,1,1,5,585,60,90,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"QC","Divorced","Less than high school dimploma or its equivalent",1
11997,1,2,6,59,1,4,1,5,745,0,105,895,0,0,0,0,0,1,2,1,1,2,1,2,2,2,2,1,"BC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
11998,6,2,1,35,2,4,2,2,420,150,0,695,115,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
11999,7,1,6,24,2,6,6,6,690,30,245,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Single, never married","Bachelor's degree",0
12000,6,2,3,11,3,4,3,6,565,270,60,1170,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"PEI","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
12001,6,1,1,59,1,6,2,4,510,0,190,430,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,"BC","Married","Bachelor's degree",1
12002,5,1,1,35,1,1,4,2,605,60,105,50,50,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2,"ON","Married","Less than high school dimploma or its equivalent",0
12003,2,2,2,24,2,4,2,3,455,15,50,175,60,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
12004,5,2,1,46,1,6,2,4,735,75,150,195,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"MB","Married","Bachelor's degree",1
12005,3,1,1,35,1,3,1,4,240,0,0,1020,20,1120,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"ON","Married","Trade certificate or diploma",1
12006,2,2,6,24,1,6,2,4,510,55,50,900,65,430,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"QC","Single, never married","Bachelor's degree",1
12007,5,1,1,35,2,6,4,1,390,0,0,135,130,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","Bachelor's degree",0
12008,2,1,6,47,1,2,1,2,525,0,0,1430,100,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2,"SK","Single, never married","High school diploma or equivalency",1
12009,4,2,1,10,1,4,3,3,480,330,90,345,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"NL","Married","College, CEGEP, or other non-university certificate or dimploma",1
12010,3,1,1,47,2,7,1,2,560,115,75,240,250,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"SK","Married","University certificate, diploma, degree above the BA level",1
12011,5,2,5,48,1,4,3,3,1380,0,60,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"AB","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
12012,5,1,1,47,1,4,4,4,600,0,120,0,60,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",0
12013,6,1,1,11,3,1,3,6,360,90,0,585,30,485,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"PEI","Married","Less than high school dimploma or its equivalent",1
12014,1,1,6,59,1,2,2,2,615,30,210,1110,0,0,0,0,240,1,2,1,1,2,1,3,2,2,1,2,"BC","Single, never married","High school diploma or equivalency",1
12015,5,1,1,12,2,3,4,4,510,0,65,180,40,460,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,"NS","Married","Trade certificate or diploma",0
12016,5,2,1,24,1,2,6,3,570,60,80,205,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Married","High school diploma or equivalency",0
12017,2,2,1,10,1,4,4,2,580,45,135,90,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,1,2,"NL","Married","College, CEGEP, or other non-university certificate or dimploma",0
12018,1,2,6,24,1,4,2,2,455,30,30,850,25,395,0,0,0,NA,NA,NA,1,1,1,3,2,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
12019,7,2,3,46,2,1,1,6,815,15,30,1330,155,0,0,0,0,NA,2,2,2,2,NA,8,1,2,NA,2,"MB","Widowed","Less than high school dimploma or its equivalent",1
12020,5,2,3,10,2,1,2,6,480,60,0,500,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"NL","Widowed","Less than high school dimploma or its equivalent",1
12021,6,1,5,35,1,6,5,1,540,70,200,525,55,0,0,0,0,NA,1,2,2,2,NA,1,2,1,2,2,"ON","Divorced","Bachelor's degree",0
12022,5,2,1,24,1,3,2,4,540,100,150,290,0,45,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Married","Trade certificate or diploma",1
12023,2,2,6,46,1,6,1,4,450,30,0,550,200,0,0,0,0,NA,NA,NA,1,1,2,5,2,2,1,2,"MB","Single, never married","Bachelor's degree",1
12024,4,2,1,24,1,6,2,6,405,30,55,485,70,285,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Married","Bachelor's degree",1
12025,6,2,5,10,2,3,2,4,420,250,60,865,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"NL","Divorced","Trade certificate or diploma",1
12026,6,1,5,59,1,2,6,2,920,80,0,1440,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1,"BC","Divorced","High school diploma or equivalency",0
12027,5,1,5,59,1,3,3,2,490,0,0,780,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Divorced","Trade certificate or diploma",1
12028,6,1,5,24,1,4,6,6,600,30,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
12029,5,1,1,13,2,3,6,6,595,0,70,750,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"NB","Married","Trade certificate or diploma",0
12030,5,2,3,47,1,4,3,6,500,45,60,1440,45,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,NA,"SK","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
12031,6,2,1,24,1,2,6,1,780,120,270,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Married","High school diploma or equivalency",0
12032,3,2,1,59,1,6,1,5,520,80,60,90,70,60,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,1,"BC","Married","Bachelor's degree",1
12033,5,2,2,13,1,4,3,6,510,60,80,625,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"NB","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
12034,6,2,1,59,2,5,3,5,495,0,210,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,"BC","Married","University certificate or dimploma below the bachelor's level",1
12035,2,2,6,24,1,6,1,6,530,60,65,360,45,365,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"QC","Single, never married","Bachelor's degree",1
12036,1,1,6,46,2,1,3,2,720,0,0,1440,0,0,0,0,0,NA,NA,1,1,2,3,7,1,2,2,1,"MB","Single, never married","Less than high school dimploma or its equivalent",1
12037,6,1,2,10,2,6,2,6,550,0,180,400,30,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"NL","Living common-law","Bachelor's degree",1
12038,3,2,1,35,1,6,6,6,480,60,0,60,150,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",0
12039,5,1,1,11,3,2,1,2,340,0,105,325,45,435,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2,"PEI","Married","High school diploma or equivalency",1
12040,2,1,6,35,1,4,3,2,390,10,50,260,40,565,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
12041,6,2,5,10,1,2,2,3,460,40,50,1255,55,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"NL","Divorced","High school diploma or equivalency",1
12042,4,1,1,35,1,4,1,6,350,0,0,1440,80,735,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
12043,5,2,1,48,1,6,1,6,420,30,60,25,25,0,0,0,0,NA,NA,NA,1,1,1,2,2,2,2,1,"AB","Married","Bachelor's degree",1
12044,7,1,2,24,2,1,3,2,485,45,105,355,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Living common-law","Less than high school dimploma or its equivalent",1
12045,7,1,1,59,1,2,5,6,555,0,90,0,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"BC","Married","High school diploma or equivalency",0
12046,5,2,1,35,1,6,2,5,500,0,200,365,0,495,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",1
12047,6,2,1,59,1,NA,2,6,540,65,75,240,90,0,0,0,0,NA,NA,NA,2,2,NA,1,2,2,2,1,"BC","Married",NA,1
12048,7,2,4,24,1,6,3,6,480,0,110,1270,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Separated","Bachelor's degree",1
12049,7,1,3,12,2,4,5,6,615,90,135,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"NS","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
12050,5,1,5,12,2,3,6,4,690,0,165,1230,0,0,0,0,0,NA,NA,2,2,2,NA,8,2,2,2,2,"NS","Divorced","Trade certificate or diploma",0
12051,2,1,6,10,1,5,1,2,240,0,30,345,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2,"NL","Single, never married","University certificate or dimploma below the bachelor's level",1
12052,4,2,1,24,1,6,2,2,525,120,75,0,0,150,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Married","Bachelor's degree",1
12053,2,2,6,10,1,6,2,2,710,20,15,450,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"NL","Single, never married","Bachelor's degree",1
12054,5,2,5,35,1,4,2,6,1200,40,40,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2,"ON","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
12055,3,1,1,47,1,2,1,4,495,0,110,480,105,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"SK","Married","High school diploma or equivalency",1
12056,4,2,1,13,1,2,2,6,330,0,110,0,45,465,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NB","Married","High school diploma or equivalency",1
12057,4,2,1,48,1,5,1,6,490,30,30,1065,0,480,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"AB","Married","University certificate or dimploma below the bachelor's level",1
12058,2,2,1,24,2,7,1,6,585,100,0,20,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"QC","Married","University certificate, diploma, degree above the BA level",1
12059,5,2,6,13,2,4,5,5,540,30,30,900,20,540,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"NB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
12060,2,2,6,35,1,4,2,3,640,60,240,1155,0,0,195,0,120,1,2,2,2,2,1,8,1,2,2,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
12061,3,2,1,11,3,6,1,3,645,35,45,180,60,180,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,1,"PEI","Married","Bachelor's degree",1
12062,4,1,1,35,1,2,NA,3,540,0,10,80,120,630,0,0,0,NA,NA,NA,1,1,NA,1,NA,2,2,2,"ON","Married","High school diploma or equivalency",NA
12063,3,2,1,35,1,4,2,6,535,30,50,565,45,425,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
12064,6,2,1,11,3,1,2,3,450,45,0,825,0,510,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"PEI","Married","Less than high school dimploma or its equivalent",1
12065,1,1,6,48,2,1,1,4,360,0,150,955,280,330,0,0,0,NA,NA,NA,1,1,2,1,2,1,2,2,"AB","Single, never married","Less than high school dimploma or its equivalent",1
12066,3,1,1,12,2,4,1,3,485,0,30,85,30,400,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1,"NS","Married","College, CEGEP, or other non-university certificate or dimploma",1
12067,5,1,2,24,1,1,6,6,540,0,205,400,80,0,0,0,0,NA,NA,NA,1,1,NA,8,NA,1,2,2,"QC","Living common-law","Less than high school dimploma or its equivalent",0
12068,4,2,5,13,1,2,1,6,495,190,60,1130,40,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"NB","Divorced","High school diploma or equivalency",1
12069,4,2,1,47,1,4,2,3,645,0,160,240,240,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",1
12070,3,2,6,24,1,4,2,2,600,40,50,260,220,120,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
12071,7,1,6,24,1,1,2,1,560,0,40,1380,50,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
